id,公司中文简称,行业名称,信用得分,信用等级,公司中文全称,公司英文全称,上市公司经营性质编码,公司成立日期,成立年限,法人代表,注册资本,注册资本货币编码,公司办公地址,主营业务,公司经营范围,existing,recommended,invite
870973,漫界文化,文化、体育和娱乐业,583,中,上海漫界文化传播股份有限公司,null,私营企业,12/1/2008,11,金跃春,10000000,CNY,上海市宝山区上大路668号226C室,动漫IP运营、动漫图书的策划发行与销售。,"广告设计、制作、代理、发布;电脑图文设计制作;包装设计;企业形象策划;文化艺术交流策划;市场营销策划;展览展示服务;商务咨询;日用百货、工艺品、服装服饰、办公用品、文化用品的销售,图书、报纸、期刊、电子出版物批发、零售、投递。[依法须经批准的项目,经相关部门批准后方可开展经营活动]。",,,
870974,汉舟电气,制造业,592,中,四川汉舟电气股份有限公司,null,私营企业,20/4/2009,10,郑学建,66060000,CNY,四川省广汉市向阳镇广木路,40.5kV及以下高、低压成套开关设备等输配电及控制设备的研发、生产和销售。,"生产、销售:高低压配电设备、电控设备、电气系统、电器成套设备、机械手、电力变流装置、电力电子装置、机械零部件加工;自营商品的进出口业务,但国家限定和禁止公司经营的商品除外。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
870975,千吉莱,住宿和餐饮业,655,较高,浙江千吉莱旅游股份有限公司,null,私营企业,11/4/2013,6,陈丽敏,30000000,CNY,浙江省台州市三门县蛇蟠乡四期围垦区,旅游餐饮,"旅游景点开发、停车服务;水果、蔬菜、谷物种植(不含种、苗);农业观光服务(不含海上观光);垂钓服务;会议服务;不改变原状水产品冷藏;餐饮、住宿服务;卷烟、雪茄烟零售;房地产开发经营。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
870977,锦顺股份,制造业,583,中,浙江锦顺实业股份有限公司,null,私营企业,24/8/2009,10,钭家振,30000000,CNY,浙江省临安市锦城街道苕溪南路6号,生产和销售节能灯整灯、LED灯和配套的塑件。,"加工、销售:服装、节能灯配件、电子整流器、塑料制品;组装、销售:节能灯整灯。销售:LED灯及配件、饲料、煤炭(无储存)、货物进出口。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
870979,凯安智能,制造业,710,高,江西凯安智能股份有限公司,null,私营企业,13/4/2007,12,李泽,85000000,CNY,江西省贵溪市工业园,铜基合金板带材的研发、生产和销售。,"铜棒、铜丝、铜框丝、铜板、铜带、铜管加工;金属材料、建筑材料、五金电子配件、家用电器、装饰材料销售;废旧金属、废旧物资回收、利用(以上项目,国家法律法规有专项规定的除外);自营和代理各类商品和技术的进出口(但国家限定经营或禁止进出口的商品除外)",,,
870980,盛业节能,科学研究和技术服务业,583,中,广西盛业节能科技股份有限公司,"Guangxi Shengye Energy Saving Technology Co., Ltd.",私营企业,18/4/2007,12,李震,20000000,CNY,广西壮族自治区南宁市竹溪大道84号南宁市外商投资中心9层901、902、903、905号,绿色建筑新技术与建筑节能技术研发、应用、转让、咨询及技术服务。,"绿色建筑新技术与建筑节能技术研发、应用、转让、咨询及技术服务;绿色建筑设计咨询;建筑信息模型技术咨询;太阳能光热、光伏一体化系统设备的集成安装,地源热泵、江水源热泵、污水源热泵空调热水系统设备的集成安装,中央空调系统和空气源热泵系统设备的集成安装,雨水回收、中水回收综合利用系统设备的集成安装,绿色导光,照明系统设备的集成安装,楼宇智能、楼宇能耗监测系统设备的集成安装,绿色室内环境系统设备的集成安装(以上除国家禁止或限制的项目外);环保节能工程设计与安装(凭资质证经营);对既有建筑、城市照明、耗能系统实施合同能源管理(国家有专项规定除外);对区域能源业的投资;运维智能化管理系统开发与应用服务;节能设备检修服务;批发销售:节能产品、五金机电、建筑材料(危险化学及木材除外);国内外绿色建筑会议和学术交流活动策划(国家禁止或限制的项目除外)。建筑机电安装工程,电子与智能化工程,建筑幕墙工程,城市及道路照明工程,环保工程;制冷空调设备维修安装工程。",,,
870981,希源农业,农、林、牧、渔业,778,高,海南希源生态农业股份有限公司,null,私营企业,21/5/2012,7,肖诗希,25000000,CNY,海南省三亚市天涯区金鸡岭街丽苑小区A20栋,"生态农业的开发、种植,农副产品的批发、销售。","生态农业开发种植、水果、蔬菜、畜牧、园艺花卉、农副产品批发、销售、科研,旅游观光,电子商务。(一般经营项目自助经营,许可经营项目凭相关许可证或者批准文件经营)(依法须经批准的项目,经相关部门批准后方可开展经营活动。)",,,
870984,新荣昌,水利、环境和公共设施管理业,778,高,肇庆市新荣昌环保股份有限公司,"Zhaoqing Xinrongchang Environmental protection Co., Ltd.",私营企业,2/4/2009,10,杨和池,60000000,CNY,广东省肇庆市高要区白诸廖甘工业园,提供危险废物处理服务和销售工业废物资源化利用产品。,"收集、贮存、处理:废旧物资,危险废物;批发、零售:环保设备、基础油,化工产品(不含危险化学品))、有色金属、贵金属;危险货物运输。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
870990,康琦影业,制造业,657,较高,康琦影业传媒(北京)股份有限公司,null,私营企业,4/9/2013,6,周鉴,11110000,CNY,北京市丰台区南四环西路128号院4号楼1909室,电视剧(含网络剧)等影视作品的投资、制作和销售发行。,"动画片、专题片、电视综艺,不得制作时政新闻及同类专题、专栏等广播电视节目(广播电视节目制作经营许可证有效期至2017年08月10日);技术推广服务;设计、制作、代理、发布广告;会议服务;电脑动画设计;摄影扩印服务;组织文化艺术交流活动;体育运动项目经营(高危险性体育项目除外);投资咨询;企业管理咨询;企业策划;公共关系服务;文化咨询。(企业依法自主选择经营项目,开展经营活动;广播电视节目制作以及依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事本市产业政策禁止和限制类项目的经营活动。)",,,
870993,亿诺焊接,制造业,725,高,上海亿诺焊接科技股份有限公司,"Shanghai Innotec Welding Technology Co., Ltd.",私营企业,16/1/2006,13,俞凯,3910000,CNY,上海市松江区车阳路116号35幢东楼1-5层、西楼1-2层,焊割炬及焊割配件的研发、生产和销售。,"设计、生产焊接与切割工具及小型设备、电子元件、线路板,销售自产产品,从事货物及技术的进出口业务。【依法须经批准的项目,经相关部门批准后方可开展经营活动】",,,
870996,天缘股份,制造业,651,较高,天津市天缘电工材料股份有限公司,"TIANJIN TIANYUAN ELECTRONIC MATERIAL CO.,Ltd",私营企业,27/2/2006,13,张玉谦,26800000,CNY,天津市北辰科技园区(宜兴埠),绝缘制品、电工器材制造,绝缘制品、电工器材制造;从事国家法律、法规允许经营的进出口业务;租赁和技术服务。(国家有专营、专项规定的按专营、专项规定办理)。,,,
870998,朗绿科技,科学研究和技术服务业,725,高,上海朗绿建筑科技股份有限公司,"SHANGHAI LANDLEAF ARCHITECHTURE TECHNOLOGY CO.,LTD",私营企业,15/8/2013,6,田明,30200000,CNY,上海市杨浦区政学路51号2号楼7层,提供绿建技术的一体化、全流程咨询、设计、系统运行等服务,"从事建筑科技领域内的技术开发、技术咨询、技术服务、技术转让,市场营销策划,机械设备、机电设备、空调设备、自动化控制设备的销售、安装、维护,建设工程造价咨询,建筑装饰装修建设工程设计施工一体化,项目管理,计算机系统集成,计算机网络工程,企业管理服务,企业管理咨询。【依法须经批准的项目,经相关部门批准后方可开展经营活动】",,,
871001,瀛海科技,制造业,583,中,广东瀛海实业科技股份有限公司,"Guangdong Yinghai Industrial Technology Co., Ltd.",私营企业,16/1/2013,6,李鉴明,29079999,CNY,广东省中山市小榄镇沙口天利路14号,哺食用品、训练用品、健康护理等婴童用品的设计、研发、生产和销售。,"生产、加工、销售:塑料奶瓶、奶嘴、安抚奶嘴、奶瓶刷、吸奶器、婴童类塑料日用品、婴儿用品类家电、婴儿服饰、牙胶、玩具;国内贸易;货物及技术进出口。(依法须经批准的项目,经相关部门批准后方可开展经营活动。)",,,
871002,旗升电气,制造业,583,中,上海旗升电气股份有限公司,"Shanghai Qinsun Electric CO., LTD.",私营企业,6/8/2009,10,綦联声,33708000,CNY,上海市松江区北闵路798号,防爆电气产品和工业照明设备的研发、制造和销售。,"照明、机电产品领域内的技术开发、技术咨询,照明产品、机电产品的生产、销售,从事货物及技术的进出口业务。【依法须经批准的项目,经相关部门批准后方可开展经营活动】",,,
871003,卓力昕,信息传输、软件和信息技术服务业,719,高,南京卓力昕汽车服务股份有限公司,"Nanjing Zhuolixin Automobile Service Co., Ltd.",私营企业,21/2/2012,7,黄小星,5000000,CNY,江苏省南京市秦淮区永智路6号南京白下高新技术产业园区四号楼,线上自营新车电商交易服务(B2B2C+O2O)、品牌电商运营综合服务和线下咨询培训服务。,"汽车租赁;汽车用品、汽车配件研发、销售;计算机软硬件专业领域内的技术开发、技术转让、技术咨询、技术服务;网络工程技术服务;自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外);汽车、电子产品、工艺品、皮革制品、服装、鞋帽、玩具、钟表及配件文体用品、家用电器销售(含网上销售);企业管理咨询;市场调研;商务信息咨询;国内各类广告设计、制作、代理、发布;图文设计;网页设计;仓储服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
871005,太环股份,水利、环境和公共设施管理业,651,较高,山东太平洋环保股份有限公司,"Shandong Pacific Environmental Protection Co., Ltd.",私营企业,18/7/2008,11,朱杰高,22000000,CNY,山东省济南市高新区正丰路554号环保科技园8号楼正丰大厦532室,为客户提供污水处理项目的前期可行性论证、技术咨询;项目实施期的设计、施工、安装、调试;项目后期的运营管理和售后服务与技术支持。,"环保设备的生产(限分支机构经营)、销售;环保工程承包、设计、施工;环保设备与环保工程的技术开发、安装调试、技术咨询服务;普通机械设备、电子设备、计算机及辅助设备、废水处理专用菌种(不含医药及化工产品)的销售;工业自动化控制设备的销售;货物进出口;普通机械设备的安装;环境污染治理设施运营;市政工程。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
871006,清雅源,批发和零售业,704,高,厦门清雅源科技股份有限公司,null,私营企业,3/6/2008,11,洪斌毅,17500000,CNY,福建省厦门市火炬高新区火炬园火炬路321号二层C区206单元,茶叶的批发销售。,"预包装食品零售;其他预包装食品批发;蜜饯制作;茶饮料及其他饮料制造;精制茶加工;酒、饮料及茶叶批发;鞋帽批发;服装批发;文具用品零售;其他日用品零售;其他综合零售;纺织品及针织品零售;纺织品、针织品及原料批发;石油制品批发(不含成品油、危险化学品和监控化学品);五金产品批发;汽车零配件批发;计算机、软件及辅助设备批发;其他化工产品批发(不含危险化学品和监控化学品);其他机械设备及电子产品批发;黄金现货销售;金融信息服务(不含须经许可审批的项目);收购农副产品(不含粮食与种子);经营各类商品和技术的进出口(不另附进出口商品目录),但国家限定公司经营或禁止进出口的商品及技术除外;会议及展览服务;旅游管理服务。",,,
871011,天鸿农资,批发和零售业,710,高,辽宁天鸿农业生产资料股份有限公司,null,私营企业,16/2/2009,10,李庆涛,15000000,CNY,辽宁省海城市农业技术高新区耿庄镇耿北路,"经济作物类肥料、农药等农用物资产品的批发零售,并提供相关农资技术服务","毒害品(仅限农药)批发零售;化肥、农膜、农具、复合肥、生物菌肥、有机肥、复混肥、植物生长调节剂、小型农机销售;高新技术研发,技术服务;授粉昆虫销售;熊蜂产品技术研发。(依法须经批准的项目,经相关部门批准后方可开展经营活动。)",,,
871019,天沐影业,文化、体育和娱乐业,660,较高,浙江东阳天沐影业股份有限公司,null,私营企业,23/5/2013,6,孙杰,41300000,CNY,北京市朝阳区光华路2号阳光100国际公寓D座1102室,影视剧投资、制作与发行。,"制作、复制、发行:专题、专栏、综艺、动画片、广播剧、电视剧;微电影、网络剧创作、制作、发行;影视器材、服装、道具租赁;影视剧本创作、策划和影视版权销售;影视文化信息咨询;影视衍生产品(需许可证项目除外)开发设计、推广、销售;摄影摄像服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
871021,东智股份,信息传输、软件和信息技术服务业,719,高,武汉东智科技股份有限公司,null,私营企业,14/7/2011,8,聂晖,8000000,CNY,湖北省武汉市东湖开发区武大科技园四路研发楼4楼,安防智能运维系统研究开发、销售与技术服务业务。,计算机软硬件、信息技术产品开发、销售及咨询;电子产品、通讯产品(不含无线发射装置)的设计、开发、安装及销售;电子智能安全技术防范产品的开发、销售及工程安装;网络产品的开发、生产及服务;系统集成工程的设计及产品的销售。(上述经营范围中国家有专项规定的项目经审批后或凭许可证在核定期限内经营)。,,,
871022,熙成传媒,文化、体育和娱乐业,651,较高,重庆熙成文化传媒股份有限公司,"Chongqing XC Culture Media Co., Ltd.",私营企业,18/12/2012,7,苏继福,23920000,CNY,重庆市北部新区金渝大道68号4幢21-2、21-3,电影、企业宣传片等影视作品的制作与销售。,"生产、销售工艺品;动漫设计;旅游开发;文化作品创作;多媒体产品设计;企业咨询管理;文化艺术交流策划;企业形象策划;会务服务;展览展示服务;礼仪服务;摄影服务;专题、专栏、综艺、动画片、广播剧、电视剧等广播电视节目的制作与发行(按许可证核定期限从事经营);设计、制作、代理、发布国内外广告(依法经批准的项目,经相关部门批准后方可开展经营活动)。",,,
871025,伊铭萱,居民服务、修理和其他服务业,778,高,上海伊铭萱婚庆服务股份有限公司,null,私营企业,17/12/2013,6,刘训季,31311743,CNY,上海市杨浦区国泰路11号1层展示厅B271室,一站式婚庆服务。,"婚庆服务,自有设备租赁,摄影摄像服务,会议及展览服务,工艺品的销售,餐饮企业管理,餐饮服务,物业管理,商务信息咨询,企业营销策划。【依法须经批准的项目,经相关部门批准后方可开展经营活动】。",,,
871029,商动力,信息传输、软件和信息技术服务业,642,较高,深圳商动力科技股份有限公司,Shenzhen Shangdongli Technology Company Limited Ltd.,私营企业,30/7/2008,11,罗庭义,10000000,CNY,广东省深圳市龙华新区龙华街道富联二区227号宏奕大厦B栋四层,电子商务技术咨询服务、站群网络营销服务和微分销平台服务。,"电子产品、计算机软硬件的技术开发、销售与上门维修;网络技术开发(不含互联网上网服务)、网页设计及相关技术咨询;国内贸易,货物及技术进出口。网上从事批发、零售。(法律、行政法规、国务院决定规定在登记前须经批准的项目除外)。",,,
871032,恒宇环保,制造业,537,低,安徽恒宇环保设备制造股份有限公司,null,私营企业,16/7/2008,11,王标,20000000,CNY,安徽省阜阳市太和县经济开发区B区,销售煤化工废物处理设备、提供煤化工废物处理技术和管理集成方案。,"建筑工程施工、园林绿化工程施工、钢结构工程施工、公路工程施工、水电安装工程施工、环保工程、市政工程施工,水污染防治工程、大气污染防治工程、固体废物处理处置工程、物理污染防治工程、污染修复工程施工,环保工程设计、技术咨询、技术服务、技术开发,环保工程设备生产、销售、安装、调试,货物、技术进出口(国家限制除外),环保工业滤材加工、销售,房屋租赁、环保设备租赁。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
871033,光速达,信息传输、软件和信息技术服务业,666,较高,福建省光速达物联网科技股份有限公司,"Fujian Gakato Internet of Things Technology Co., Ltd.",私营企业,28/1/2013,6,林世铭,11323360,CNY,福建省福州市高新区海西高新技术产业园创新园一期7号楼,"智能化产品的研发、生产、销售以及产品所延伸的智慧社区管理平台系统的开发与构建;提供以智能中央控制为核心,智能开关、云指纹锁、智能窗帘为基础,音频、视频、传感、安防控制为辅助的物联网家居产业链产品及平台服务。","物联网电子产品的研发、销售、生产;互联网接入及相关服务;互联网信息服务;软件开发;信息系统集成服务;信息技术咨询服务;数据处理和存储服务;集成电路设计。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
871041,中平股份,科学研究和技术服务业,778,高,厦门中平路桥科技股份有限公司,"Xiamen Zhongping Road & Bridge Technology Co., Ltd.",私营企业,16/12/2013,6,江锋,50680000,CNY,福建省厦门市思明区塔埔东路169号1204室,公路、桥梁等基础建设工程综合性技术服务,工程和技术研究和试验发展;工程管理服务;园林景观和绿化工程设计;建设工程勘察设计;其他未列明专业技术服务业(不含需经许可审批的事项);合同能源管理;其他未列明科技推广和应用服务业;科技中介服务;招标代理;公路工程建筑;市政道路工程建筑;其他道路、隧道和桥梁工程建筑;园林景观和绿化工程施工;其他未列明土木工程建筑(不含须经许可审批的事项)。,,,
871043,普达股份,租赁和商务服务业,778,高,北京普达财务顾问股份有限公司,null,私营企业,29/10/2009,10,李巍,10000000,CNY,北京市朝阳区霄云路27号411C,代理记账及财税、工商等咨询顾问服务。,"代理记账;财务咨询(不得开展审计、验资、查帐、评估、会计咨询等需经专项审批的业务,不得出具相应的审计报告、验资报告、查帐报告、评估报告等文字材料);企业管理咨询;教育咨询(不含出国留学咨询及中介服务);投资咨询;经济贸易咨询;企业策划;公关策划;市场调查;会议服务;翻译服务;技术推广服务;软件开发。(企业依法自主选择经营项目,开展经营活动;依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事本市产业政策禁止和限制类项目的经营活动。)",,,
871045,伊诺环保,电力、热力、燃气及水生产和供应业,583,中,浙江伊诺环保科技股份有限公司,"Zhejiang Eno Environmental Protection Technology Co., Ltd.",私营企业,5/6/2009,10,范双刚,5500000,CNY,浙江省绍兴市袍江教育路66#-9B416室,工业企业(印染、医药、纺织、化工等高污染企业)污水处理技术服务、专业运营管理服务及污水处理药剂销售。,"污水处理技术研发、技术服务;环保专用设备研发、污水处理药剂研发;污水、污泥处理及再生利用;环保工程施工、水资源保护和水生态修复工程施工、土地资源保护和修复工程施工,环保技术咨询;废水废气回收处理;销售、安装:环境污染防治设备;销售:化工原料(除危险化学品、易制毒化学品、食品添加剂);无仓储批发:易制爆危险化学品:过氧化氢(27.5%≦含量≦50%)、氯酸钠、高锰酸钾、硝酸;其他危险化学品:硫酸、盐酸、乙酸(含量>80%)、氢氧化钠、次氯酸钠溶液(含有效氯>5%)、液氨、甲醇、乙醇(无水)、乙醇溶液(-18℃≦闪点<23℃)、活性炭、废硫酸、氨溶液(10%<含氨≦35%)三氯化铁(上述经营范围凭有效《危险化学品经营许可证》经营)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
871047,中卓智能,制造业,651,较高,无锡中卓智能科技股份有限公司,null,私营企业,19/10/2009,10,张志强,12000000,CNY,江苏省无锡市滨湖区南湖中路28-50号,智能非标自动化设备的研发、生产、销售和服务。,"工业自动控制系统装置的研发、制造、销售;电子元器件、机械零部件、结构性金属制品、金属包装容器、计算机软、硬件的开发、销售;信息系统集成;自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)。(依据须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
871052,盛日环保,制造业,778,高,山东盛日环保股份有限公司,"Shandong Great Sun Environmental Protection Co.,Ltd.",私营企业,26/4/2011,8,方澎,49100000,CNY,山东省淄博市张店区沣水镇(中铝山东分公司矿山矿区内),工业固体废弃物的环保处理及资源综合利用。,"赤泥砂化处理、销售;石英砂、铁粉、磁性矿粉、重介质粉生产、销售;污泥处理技术研究、技术咨询、技术服务;废弃污泥处理;硫酸渣、长石、钙石、石膏、矿粉、水泥、净水剂、铝矾土、高温氧化铝、氢氧化铝、氧化铝及其制品销售;货物装卸服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
871053,维海德,制造业,778,高,深圳市维海德技术股份有限公司,ValueHD Corporation,私营企业,29/5/2008,11,陈涛,25000000,CNY,广东省深圳市宝安区新安街道鸿辉工业园2号2-3层,高清视频会议摄像机及相关产品的研发、生产、销售及相关技术服务。,"会议视频产品、网络设备、电子产品的技术开发、销售,经营进出口业务,电子产品的生产(凭有效许可证经营)。",,,
871056,江苏华商,批发和零售业,719,高,江苏华商城市配送网络股份有限公司,null,私营企业,14/4/2009,10,戎君,45500000,CNY,江苏省无锡市金山北科技产业园金山四支路24号,食品与饮料等快消品产业链的综合管理服务,"配送网络技术开发;承办海运、陆运、空运进出口货物的国际运输代理业务;搬运装卸;道路普通货物运输;网上从事百货的零售;食品零售(凭有效许可证经营);自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品除外);房屋租赁;信息系统集成服务;软件开发;计算机维修;贸易咨询;电脑图文设计、制作,企业形象策划;市场调查;组织文化艺术交流活动;会议及展览服务;设计、制作、代理、发布各类广告。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
871059,东交检测,科学研究和技术服务业,719,高,江苏东交工程检测股份有限公司,"Jiangsu Easttrans Engineering Detection Co., Ltd.",私营企业,21/4/2006,13,王捷,11500000,CNY,江苏省南京市栖霞区马群街道紫东路2号2幢,公路、桥梁等工程建设领域提供专业技术服务及相关材料的销售。,"交通运输规划研究;道路工程、桥梁工程、隧道工程、交通运输工程、岩土工程、港口工程、市政工程的试验、检测及相关技术服务;工程检测、环境检测、水运工程检测、工业及民用建筑工程检测、轨道检测、建筑材料检测、材料试验及相关技术服务;安全评估与评价;工程造价咨询;工程结构施工监测;软件系统研发。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
871061,蕾奥规划,科学研究和技术服务业,778,高,深圳市蕾奥规划设计咨询股份有限公司,null,私营企业,7/5/2008,11,王富海,20000000,CNY,广东省深圳市福田区下梅林一街1号汉沣楼第四、五层,城市规划设计与研究咨询。,"区域与城乡规划设计;城市设计;风景园林规划与设计;旅游策划与规划;交通规划设计;园区运营与管理咨询;城市信息系统研究与应用咨询。(以上经营范围法律、行政法规、国务院规定禁止的项目除外,限制的项目须取得许可后方可经营)。",,,
871068,鑫民玻璃,制造业,710,高,安徽鑫民玻璃股份有限公司,"Anhui Xinmin Glass Co.,Ltd.",私营企业,26/6/2007,12,赵伟,100000000,CNY,安徽省滁州市凤阳县凤阳工业园,日用玻璃器皿、玻璃包装容器的研发、生产及销售。,"自营进出口贸易;玻璃制品制造、销售;石粉、机械配件、五金电器、化工原料(不含危险化学品)、燃料销售(不含煤炭、成品油及危险化学品,且某些项目依法需经批准)。",,,
871070,银商股份,信息传输、软件和信息技术服务业,778,高,北京银商融信支付技术股份有限公司,null,私营企业,2/8/2011,8,王金波,5300000,CNY,"北京市石景山区实兴大街30号院3号楼9层9017房间,北京市朝阳区安定路39号长新大厦1101室",第三方支付产业应用技术研发、技术解决方案与支付技术服务。,"支付结算技术及清算系统的技术开发、技术转让、技术咨询、技术服务;租赁专用设备;数据处理;应用软件服务;基础软件服务;销售计算机、软件及辅助设备。(企业依法自主选择经营项目,开展经营活动;依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事本市产业政策禁止和限制类项目的经营活动。)",,,
871072,北斗城际,信息传输、软件和信息技术服务业,537,低,南京北斗城际在线信息股份有限公司,"BD City online Co.,Ltd",私营企业,2/2/2007,12,李建平,20540398,CNY,江苏省南京市高新区惠达路6号北斗大厦14楼,车联网智能终端产品的研发和销售、车联网软件产品的技术开发和销售、车联网信息技术服务。,"计算机软硬件开发、技术成果转让、技术咨询服务;计算机软硬件、通讯设备(不含卫星电视广播地面接收设备及无线电发射设备)、金属材料、工艺美术品、电子产品销售;计算机网络工程施工;国内各类广告设计、制作、代理、发布(许可证的经营项目除外);网络工程施工;智能交通系统及设备研发、销售;自有房屋租赁。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
871073,大禾智能,制造业,725,高,大禾众邦(厦门)智能科技股份有限公司,null,私营企业,9/3/2009,10,何永康,12532560,CNY,福建省厦门市集美区铁山路585号厦工机械工业园A2地块管桁架车间厂房,基于智能数控的辊压成型设备的研发、生产和销售。,"加工、销售:机械设备及配件、设备配套软件、电器配件;2、经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进出口(不另附进出口商品目录),但国家限定公司经营或禁止进出口的商品及技术除外。",,,
871074,极光王,制造业,651,较高,深圳极光王科技股份有限公司,null,私营企业,15/6/2009,10,郭建良,45000000,CNY,"广东省深圳市坪山新区坪山街道高思特工业区第3栋1、2、4楼,第13栋",发光二极管(LED)、LED显示及其他应用产品的研发、生产、销售及售后服务;LED应用产品系统工程的安装、调试、维修。,"发光二极管(LED)及机电设备、LED显示、照明及其他应用产品的研发、生产、销售及售后服务;LED应用产品系统工程的安装、调试、维修;本企业生产相关的原辅材料、零配件及半成品的购销;国内贸易(法律、行政法规、国务院决定规定在登记前须经批准的项目除外);货物及技术进出口(法律、行政法规、国务院决定规定在登记前须经批准的项目除外,限制的项目须取得许可后方可经营)。",,,
871075,朗涛股份,批发和零售业,778,高,上海朗涛贸易股份有限公司,null,私营企业,30/7/2009,10,徐菲,10000000,CNY,上海市金山区朱泾镇万枫公路258号2幢341室,进口母婴产品的市场推广、品牌代理及批发零售。,"五金交电、日用百货、机械设备、电子产品、化妆品、化工产品(除危险化学品、监控化学品、烟花爆竹、民用爆炸物品、易制毒化学品)、办公用品、服装服饰、仪器指标、家居用品的销售,电脑图文设计、制作、商务咨询、企业管理咨询(以上均除经纪),从事货物与技术的进出口业务,食品流通。【依法须经批准的项目,经相关部门批准后方可开展经营活动】。",,,
871080,热点股份,信息传输、软件和信息技术服务业,719,高,广州热点软件科技股份有限公司,"Guangzhou Hotspot Software Technology Co., Ltd.",私营企业,20/9/2007,12,严雄山,5500000,CNY,广东省广州市天河区天河北路689号25F2房(不可作厂房),为客户提供宽带接入产品和运营管理方案及互联网运营增值服务。,通信系统设备制造;信息系统集成服务;通信设备零售;计算机整机制造;电子、通信与自动控制技术研究、开发;软件服务;计算机零部件制造;软件零售;安全系统监控服务;通信设施安装工程服务;计算机网络系统工程服务;计算机批发;计算机及通讯设备租赁;计算机信息安全设备制造;网络技术的研究、开发;计算机技术开发、技术服务;软件开发;信息技术咨询服务;通信系统工程服务;软件批发;计算机零配件零售;计算机零售;计算机和辅助设备修理;计算机零配件批发;电子设备工程安装服务。,,,
871082,龙翔药业,制造业,710,高,湖北龙翔药业科技股份有限公司,"Hubei Longxiang Pharmaceutical Tech. Co., Ltd.",私营企业,31/1/2008,11,胡文强,122589233,CNY,湖北省武穴市龙坪镇五里村,中间体、兽用原料药及制剂的研发、生产和销售。,"非无菌原料药(氟苯尼考、替米考星、磷酸替米考星、盐酸沃尼妙林、氟尼辛葡甲胺、硫酸头孢喹肟、托曲珠利)、粉剂、预混剂、颗粒剂、医湖北龙翔药业科技股份有限公司公开转让说明书药化工中间体(不含化学危险品)生产、销售(有效期至2021年1月3日止);货物进出口、技术进出口业务。(不含国家禁止和限制的进出口的货物或技术,依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
871084,高新现代,信息传输、软件和信息技术服务业,651,较高,高新现代智能系统股份有限公司,"GAOXIN MODERN INTELLIGENT SYSTEM C0.,LTD.",私营企业,26/7/2007,12,胡宇舟,60000000,CNY,广东省深圳市南山区高新区高新南四道021号高新工业村R1-A栋附楼一、二层,轨道交通AFC系统设计、软件开发、系统集成、运维及技术服务以及相关终端设备(如自动售检票机等)、核心模块的设计、组装及销售。,"设计自动收费系统、城市一卡通系统、路网清分系统;研发相关专用软件及设备;组装自动检票机、自动售票机、自动充值机、票务处理机、验票机、清分机、半自动检票机、手持验票机、闸机机芯、读写器、硬币识别模块等相关终端设备;销售自产产品,提供系统安装、调试、售后维护等相关技术服务。货物及技术进出口(不含分销)。",,,
871099,金汇通航,批发和零售业,642,较高,上海金汇通用航空股份有限公司,"Shanghai Kingwing General Aviation Co., Ltd.",私营企业,8/12/2006,13,邹建明,310000000,CNY,上海市奉贤区南桥环城东路128号305室,直升机运营服务及直升机销售服务。,"通用航空(经营范围详见通用航空企业经营许可证);航空器维修,航空运输设备的批发及零售,从事货物进出口及技术进出口业务。【依法须经批准的项目,经相关部门批准后方可开展经营活动】",,,
871111,久久农科,制造业,710,高,河南久久农业科技股份有限公司,"Henan Jiujiu Agricultural Science and Technology Co., Ltd.",私营企业,18/1/2008,11,李德俊,100000000,CNY,河南省驻马店市上蔡县东工业园聚集区,面粉加工销售。,"农业技术研发、推广及转让;粮食种植收购销售;面粉加工销售;进出口业务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
